chr	start	end	strand	ens_id	description	symbol
chr15	72114258	72143688	+	ENSG00000166192	SUMO/sentrin peptidase family member, NEDD8 specific [Source:HGNC Symbol;Acc:HGNC:22992]	SENP8
chr15	72159807	72197785	-	ENSG00000175318	GRAM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:27287]	GRAMD2
chr15	72199029	72231822	-	ENSG00000067225	pyruvate kinase, muscle [Source:HGNC Symbol;Acc:HGNC:9021]	PKM
chr15	72241181	72272999	-	ENSG00000137817	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	PARP6
chr15	72284727	72320129	-	ENSG00000140488	CUGBP, Elav-like family member 6 [Source:HGNC Symbol;Acc:HGNC:14059]	CELF6
chr15	72340919	72376476	-	ENSG00000213614	hexosaminidase subunit alpha [Source:HGNC Symbol;Acc:HGNC:4878]	HEXA
chr15	72398273	72408029	+	ENSG00000187806	transmembrane protein 202 [Source:HGNC Symbol;Acc:HGNC:33733]	TMEM202
chr15	72474326	72602985	+	ENSG00000166233	ariadne RBR E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:689]	ARIH1
chr15	72654738	72666394	+	ENSG00000215186	golgin A6 family member B [Source:HGNC Symbol;Acc:HGNC:32205]	GOLGA6B
chr15	72675783	72686149	-	ENSG00000175202	HIG1 hypoxia inducible domain family member 2B [Source:HGNC Symbol;Acc:HGNC:26984]	HIGD2B
chr15	72686179	72738476	+	ENSG00000140463	Bardet-Biedl syndrome 4 [Source:HGNC Symbol;Acc:HGNC:969]	BBS4
chr15	72751369	72785846	-	ENSG00000159322	ADP dependent glucokinase [Source:HGNC Symbol;Acc:HGNC:25250]	ADPGK
chr15	73051710	73305206	+	ENSG00000067141	neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]	NEO1
chr15	73319859	73369264	-	ENSG00000138622	hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]	HCN4
chr15	73443158	73560014	+	ENSG00000183324	REC114 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:25065]	REC114
chr15	73560014	73634134	-	ENSG00000156642	neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]	NPTN
chr15	73683966	73714518	+	ENSG00000103855	CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]	CD276
chr15	73735431	73752747	-	ENSG00000205363	chromosome 15 open reading frame 59 [Source:HGNC Symbol;Acc:HGNC:33753]	C15orf59
chr15	73873608	73889214	+	ENSG00000167139	TBC1 domain family member 21 [Source:HGNC Symbol;Acc:HGNC:28536]	TBC1D21
chr15	73925989	73952137	+	ENSG00000129038	lysyl oxidase like 1 [Source:HGNC Symbol;Acc:HGNC:6665]	LOXL1
chr15	73978923	73994622	-	ENSG00000067221	stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]	STOML1
chr15	73994673	74047812	+	ENSG00000140464	promyelocytic leukemia [Source:HGNC Symbol;Acc:HGNC:9113]	PML
chr15	74069857	74082550	-	ENSG00000159289	golgin A6 family member A [Source:HGNC Symbol;Acc:HGNC:13567]	GOLGA6A
chr15	74100311	74138540	+	ENSG00000167178	immunoglobulin superfamily containing leucine rich repeat 2 [Source:HGNC Symbol;Acc:HGNC:29286]	ISLR2
chr15	74173671	74176872	+	ENSG00000129009	immunoglobulin superfamily containing leucine rich repeat [Source:HGNC Symbol;Acc:HGNC:6133]	ISLR
chr15	74179466	74212267	-	ENSG00000137868	stimulated by retinoic acid 6 [Source:HGNC Symbol;Acc:HGNC:30650]	STRA6
chr15	74202705	74336472	+	ENSG00000140481	coiled-coil domain containing 33 [Source:HGNC Symbol;Acc:HGNC:26552]	CCDC33
chr15	74337759	74367740	-	ENSG00000140459	cytochrome P450 family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2590]	CYP11A1
chr15	74409289	74434467	-	ENSG00000138623	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	SEMA7A
chr15	74445977	74461182	-	ENSG00000138629	ubiquitin like 7 [Source:HGNC Symbol;Acc:HGNC:28221]	UBL7
chr15	74541177	74598131	+	ENSG00000179361	AT-rich interaction domain 3B [Source:HGNC Symbol;Acc:HGNC:14350]	ARID3B
chr15	74598500	74645414	+	ENSG00000179335	CDC like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2071]	CLK3
chr15	74630558	74696292	-	ENSG00000179151	enhancer of mRNA decapping 3 [Source:HGNC Symbol;Acc:HGNC:26114]	EDC3
chr15	74719542	74725610	-	ENSG00000140465	cytochrome P450 family 1 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2595]	CYP1A1
chr15	74748844	74756202	+	ENSG00000140505	cytochrome P450 family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:2596]	CYP1A2
chr15	74782057	74803198	+	ENSG00000103653	c-src tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:2444]	CSK
chr15	74812716	74825758	+	ENSG00000140506	lectin, mannose binding 1 like [Source:HGNC Symbol;Acc:HGNC:6632]	LMAN1L
chr15	74826547	74831802	+	ENSG00000213578	complexin 3 [Source:HGNC Symbol;Acc:HGNC:27652]	CPLX3
chr15	74836116	74843346	-	ENSG00000140474	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	ULK3
chr15	74843730	74873365	-	ENSG00000140497	secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]	SCAMP2
chr15	74890005	74902219	+	ENSG00000178802	mannose phosphate isomerase [Source:HGNC Symbol;Acc:HGNC:7216]	MPI
chr15	74899987	74907121	-	ENSG00000178761	family with sequence similarity 219 member B [Source:HGNC Symbol;Acc:HGNC:24695]	FAM219B
chr15	74919791	74938168	-	ENSG00000178741	cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]	COX5A
chr15	74954416	74957464	-	ENSG00000178718	ribonuclease P/MRP subunit p25 [Source:HGNC Symbol;Acc:HGNC:30361]	RPP25
chr15	74957219	75021496	+	ENSG00000198794	secretory carrier membrane protein 5 [Source:HGNC Symbol;Acc:HGNC:30386]	SCAMP5
chr15	75023555	75117462	+	ENSG00000138621	phosphopantothenoylcysteine decarboxylase [Source:HGNC Symbol;Acc:HGNC:28107]	PPCDC
chr15	75195643	75212169	+	ENSG00000167173	chromosome 15 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:24497]	C15orf39
chr15	75258558	75295530	+	ENSG00000140478	golgin A6 family member D [Source:HGNC Symbol;Acc:HGNC:32204]	GOLGA6D
chr15	75258599	75270199	+	ENSG00000167195	golgin A6 family member C [Source:HGNC Symbol;Acc:HGNC:32206]	GOLGA6C
chr15	75335891	75343224	+	ENSG00000140365	COMM domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26027]	COMMD4
chr15	75346955	75357114	+	ENSG00000140398	nei like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:18448]	NEIL1
chr15	75353611	75368630	-	ENSG00000140400	mannosidase alpha class 2C member 1 [Source:HGNC Symbol;Acc:HGNC:6827]	MAN2C1
chr15	75369379	75455842	-	ENSG00000169375	SIN3 transcription regulator family member A [Source:HGNC Symbol;Acc:HGNC:19353]	SIN3A
chr15	75463251	75579289	-	ENSG00000169410	protein tyrosine phosphatase, non-receptor type 9 [Source:HGNC Symbol;Acc:HGNC:9661]	PTPN9
chr15	75598083	75626469	-	ENSG00000169371	snurportin 1 [Source:HGNC Symbol;Acc:HGNC:14245]	SNUPN
chr15	75639085	75648706	-	ENSG00000177971	IMP3, U3 small nucleolar ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14497]	IMP3
chr15	75647906	75662301	+	ENSG00000173548	sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]	SNX33
chr15	75674322	75712848	-	ENSG00000173546	chondroitin sulfate proteoglycan 4 [Source:HGNC Symbol;Acc:HGNC:2466]	CSPG4
chr15	75723977	75727688	+	ENSG00000182950	outer dense fiber of sperm tails 3 like 1 [Source:HGNC Symbol;Acc:HGNC:28735]	ODF3L1
chr15	75843285	75901078	+	ENSG00000140367	ubiquitin conjugating enzyme E2 Q2 [Source:HGNC Symbol;Acc:HGNC:19248]	UBE2Q2
chr15	75903859	75942510	+	ENSG00000167196	F-box protein 22 [Source:HGNC Symbol;Acc:HGNC:13593]	FBXO22
chr15	75935969	76059795	-	ENSG00000169752	neuregulin 4 [Source:HGNC Symbol;Acc:HGNC:29862]	NRG4
chr15	76059837	76229121	+	ENSG00000169758	transmembrane protein 266 [Source:HGNC Symbol;Acc:HGNC:26763]	TMEM266
chr15	76215355	76311472	-	ENSG00000140374	electron transfer flavoprotein alpha subunit [Source:HGNC Symbol;Acc:HGNC:3481]	ETFA
chr15	76336724	76342476	+	ENSG00000159556	ISL LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18524]	ISL2
chr15	76347904	76905444	-	ENSG00000140386	S-phase cyclin A associated protein in the ER [Source:HGNC Symbol;Acc:HGNC:13081]	SCAPER
chr15	76931619	76954392	+	ENSG00000117906	reticulocalbin 2 [Source:HGNC Symbol;Acc:HGNC:9935]	RCN2
chr15	76993359	77037332	+	ENSG00000140368	proline-serine-threonine phosphatase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:9580]	PSTPIP1
chr15	77041404	77083984	-	ENSG00000140391	tetraspanin 3 [Source:HGNC Symbol;Acc:HGNC:17752]	TSPAN3
chr15	77100656	77420144	-	ENSG00000173517	pseudopodium enriched atypical kinase 1 [Source:HGNC Symbol;Acc:HGNC:29431]	PEAK1
chr15	77420412	77485607	+	ENSG00000140382	high mobility group 20A [Source:HGNC Symbol;Acc:HGNC:5001]	HMG20A
chr15	77613027	77820900	-	ENSG00000169783	leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]	LINGO1
chr15	77984036	78077724	-	ENSG00000167202	TBC1 domain family member 2B [Source:HGNC Symbol;Acc:HGNC:29183]	TBC1D2B
chr15	78077808	78104909	+	ENSG00000183476	SH2 domain containing 7 [Source:HGNC Symbol;Acc:HGNC:34549]	SH2D7
chr15	78104606	78131544	-	ENSG00000136425	calcium and integrin binding family member 2 [Source:HGNC Symbol;Acc:HGNC:24579]	CIB2
chr15	78131498	78171949	+	ENSG00000166411	isocitrate dehydrogenase 3 (NAD(+)) alpha [Source:HGNC Symbol;Acc:HGNC:5384]	IDH3A
chr15	78167468	78245688	-	ENSG00000103740	acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]	ACSBG1
chr15	78264086	78282196	+	ENSG00000140403	DnaJ heat shock protein family (Hsp40) member A4 [Source:HGNC Symbol;Acc:HGNC:14885]	DNAJA4
chr15	78277835	78299794	-	ENSG00000140395	WD repeat domain 61 [Source:HGNC Symbol;Acc:HGNC:30300]	WDR61
chr15	78340324	78348230	+	ENSG00000166426	cellular retinoic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:2338]	CRABP1
chr15	78437431	78501456	+	ENSG00000136381	iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]	IREB2
chr15	78507564	78537372	+	ENSG00000188266	hydroxylysine kinase [Source:HGNC Symbol;Acc:HGNC:34403]	HYKK
chr15	78540405	78552419	+	ENSG00000041357	proteasome subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]	PSMA4
chr15	78565520	78595269	+	ENSG00000169684	cholinergic receptor nicotinic alpha 5 subunit [Source:HGNC Symbol;Acc:HGNC:1959]	CHRNA5
chr15	78593052	78621295	-	ENSG00000080644	cholinergic receptor nicotinic alpha 3 subunit [Source:HGNC Symbol;Acc:HGNC:1957]	CHRNA3
chr15	78624119	78727754	-	ENSG00000117971	cholinergic receptor nicotinic beta 4 subunit [Source:HGNC Symbol;Acc:HGNC:1964]	CHRNB4
chr15	78759203	78811431	-	ENSG00000136378	ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]	ADAMTS7
chr15	78810487	78898133	+	ENSG00000185787	mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]	MORF4L1
chr15	78921058	78949574	-	ENSG00000103811	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	CTSH
chr15	78959947	79090773	-	ENSG00000058335	Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]	RASGRF1
chr15	79293285	79298235	+	ENSG00000235711	ankyrin repeat domain 34C [Source:HGNC Symbol;Acc:HGNC:33888]	ANKRD34C
chr15	79311062	79427432	+	ENSG00000166557	transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]	TMED3
chr15	79432516	79472290	+	ENSG00000169330	KIAA1024 [Source:HGNC Symbol;Acc:HGNC:29172]	KIAA1024
chr15	79833585	79897379	-	ENSG00000136371	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase) [Source:HGNC Symbol;Acc:HGNC:7437]	MTHFS
chr15	79845150	79923754	-	ENSG00000259332	ST20-MTHFS readthrough [Source:HGNC Symbol;Acc:HGNC:44655]	ST20-MTHFS
chr15	79898840	79923702	-	ENSG00000180953	suppressor of tumorigenicity 20 [Source:HGNC Symbol;Acc:HGNC:33520]	ST20
chr15	79960889	79971446	-	ENSG00000140379	BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]	BCL2A1
chr15	80059568	80138393	+	ENSG00000086666	zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]	ZFAND6
chr15	80152490	80186946	+	ENSG00000103876	fumarylacetoacetate hydrolase [Source:HGNC Symbol;Acc:HGNC:3579]	FAH
chr15	80195484	80252213	-	ENSG00000259417	long intergenic non-protein coding RNA 1314 [Source:HGNC Symbol;Acc:HGNC:50507]	LINC01314
chr15	80404350	80597937	+	ENSG00000172379	aryl hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876]	ARNT2
chr15	80679684	80755621	+	ENSG00000136379	abhydrolase domain containing 17C [Source:HGNC Symbol;Acc:HGNC:26925]	ABHD17C
chr15	80779343	80951776	+	ENSG00000103888	cell migration inducing hyaluronan binding protein [Source:HGNC Symbol;Acc:HGNC:29213]	CEMIP
chr15	80946289	80989878	-	ENSG00000117899	mesoderm development candidate 2 [Source:HGNC Symbol;Acc:HGNC:13520]	MESDC2
chr15	81000944	81005788	+	ENSG00000140406	mesoderm development candidate 1 [Source:HGNC Symbol;Acc:HGNC:13519]	MESDC1
chr15	81007033	81149175	+	ENSG00000156206	cilia and flagella associated protein 161 [Source:HGNC Symbol;Acc:HGNC:26782]	CFAP161
chr15	81159575	81314058	+	ENSG00000172349	interleukin 16 [Source:HGNC Symbol;Acc:HGNC:5980]	IL16
chr15	81309053	81324183	-	ENSG00000172345	StAR related lipid transfer domain containing 5 [Source:HGNC Symbol;Acc:HGNC:18065]	STARD5
chr15	81331217	81374213	-	ENSG00000188869	transmembrane channel like 3 [Source:HGNC Symbol;Acc:HGNC:22995]	TMC3
chr15	82041778	82046141	-	ENSG00000183496	mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]	MEX3B
chr15	82130230	82262763	-	ENSG00000140598	elongation factor like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:25789]	EFL1
chr15	82262810	82284930	+	ENSG00000188659	stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727]	SAXO2
chr15	82339998	82349475	-	ENSG00000278662	golgin A6 family-like 10 [Source:HGNC Symbol;Acc:HGNC:37228]	GOLGA6L10
chr15	82430018	82439153	+	ENSG00000197978	golgin A6 family-like 9 [Source:HGNC Symbol;Acc:HGNC:37229]	GOLGA6L9
chr15	82536753	82540564	-	ENSG00000182774	ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:10397]	RPS17
chr15	82543201	82648861	-	ENSG00000214575	cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21744]	CPEB1
chr15	82659281	82709914	-	ENSG00000103723	adaptor related protein complex 3 beta 2 subunit [Source:HGNC Symbol;Acc:HGNC:567]	AP3B2
chr15	82755362	82806070	-	ENSG00000186628	fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024]	FSD2
chr15	82809628	82836108	+	ENSG00000156232	WAS protein homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:HGNC:30493]	WHAMM
chr15	82836946	82986153	-	ENSG00000103942	homer scaffolding protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]	HOMER2
chr15	82986207	82991057	+	ENSG00000169612	family with sequence similarity 103 member A1 [Source:HGNC Symbol;Acc:HGNC:31022]	FAM103A1
chr15	82988441	83011641	-	ENSG00000169609	chromosome 15 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:28443]	C15orf40
chr15	83016422	83067354	-	ENSG00000064726	BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1120]	BTBD1
chr15	83107407	83144854	+	ENSG00000136404	transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]	TM6SF1
chr15	83255903	83284714	-	ENSG00000169594	basonuclin 1 [Source:HGNC Symbol;Acc:HGNC:1081]	BNC1
chr15	83447228	83618743	+	ENSG00000140600	SH3 domain containing GRB2 like 3, endophilin A3 [Source:HGNC Symbol;Acc:HGNC:10832]	SH3GL3
chr15	83654086	84039842	+	ENSG00000156218	ADAMTS like 3 [Source:HGNC Symbol;Acc:HGNC:14633]	ADAMTSL3
chr15	84172490	84182234	+	ENSG00000259511	ubiquitin conjugating enzyme E2 Q2 like [Source:HGNC Symbol;Acc:HGNC:44656]	UBE2Q2L
chr15	84235773	84245368	+	ENSG00000184206	golgin A6 family-like 4 [Source:HGNC Symbol;Acc:HGNC:27256]	GOLGA6L4
chr15	84600986	84627796	+	ENSG00000176371	zinc finger and SCAN domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20994]	ZSCAN2
chr15	84639281	84654343	-	ENSG00000177082	WD repeat domain 73 [Source:HGNC Symbol;Acc:HGNC:25928]	WDR73
chr15	84655129	84658563	-	ENSG00000197696	neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]	NMB
chr15	84669538	84716716	-	ENSG00000140612	SEC11 homolog A, signal peptidase complex subunit [Source:HGNC Symbol;Acc:HGNC:17718]	SEC11A
chr15	84748635	84806432	+	ENSG00000166716	zinc finger protein 592 [Source:HGNC Symbol;Acc:HGNC:28986]	ZNF592
chr15	84816680	84873482	+	ENSG00000136383	alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574]	ALPK3
chr15	84884654	84945796	+	ENSG00000156222	solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]	SLC28A1
chr15	84980440	85139145	+	ENSG00000073417	phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]	PDE8A
chr15	85380571	85749358	+	ENSG00000170776	A-kinase anchoring protein 13 [Source:HGNC Symbol;Acc:HGNC:371]	AKAP13
chr15	85759323	85795030	-	ENSG00000183655	kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]	KLHL25
chr15	86143722	87028840	+	ENSG00000166748	ATP/GTP binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:26504]	AGBL1
chr15	87859751	88256768	-	ENSG00000140538	neurotrophic receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:8033]	NTRK3
chr15	88459476	88467419	-	ENSG00000259494	mitochondrial ribosomal protein L46 [Source:HGNC Symbol;Acc:HGNC:1192]	MRPL46
chr15	88467453	88480773	+	ENSG00000181991	mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]	MRPS11
chr15	88494440	88546675	-	ENSG00000140543	de-etiolated homolog 1 (Arabidopsis) [Source:HGNC Symbol;Acc:HGNC:25477]	DET1
chr15	88621296	88632282	+	ENSG00000181026	apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722]	AEN
chr15	88636153	88656483	+	ENSG00000172183	interferon stimulated exonuclease gene 20 [Source:HGNC Symbol;Acc:HGNC:6130]	ISG20
chr15	88803443	88875354	+	ENSG00000157766	aggrecan [Source:HGNC Symbol;Acc:HGNC:319]	ACAN
chr15	88877288	88895626	-	ENSG00000140511	hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]	HAPLN3
chr15	88898683	88913411	-	ENSG00000140545	milk fat globule-EGF factor 8 protein [Source:HGNC Symbol;Acc:HGNC:7036]	MFGE8
chr15	89087459	89202360	+	ENSG00000140526	abhydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18717]	ABHD2
chr15	89209869	89221751	-	ENSG00000140522	retinaldehyde binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10024]	RLBP1
chr15	89243949	89317261	+	ENSG00000140525	Fanconi anemia complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]	FANCI
chr15	89305198	89334861	-	ENSG00000140521	DNA polymerase gamma, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9179]	POLG
chr15	89471398	89496613	-	ENSG00000140519	Rh family C glycoprotein [Source:HGNC Symbol;Acc:HGNC:18140]	RHCG
chr15	89575482	89631056	+	ENSG00000140534	TOPBP1 interacting checkpoint and replication regulator [Source:HGNC Symbol;Acc:HGNC:28704]	TICRR
chr15	89608789	89655451	-	ENSG00000166813	kinesin family member 7 [Source:HGNC Symbol;Acc:HGNC:30497]	KIF7
chr15	89664365	89679427	-	ENSG00000166819	perilipin 1 [Source:HGNC Symbol;Acc:HGNC:9076]	PLIN1
chr15	89677764	89690783	-	ENSG00000166821	peroxisomal biogenesis factor 11 alpha [Source:HGNC Symbol;Acc:HGNC:8852]	PEX11A
chr15	89690797	89743638	+	ENSG00000140527	WD repeat domain 93 [Source:HGNC Symbol;Acc:HGNC:26924]	WDR93
chr15	89748661	89751310	-	ENSG00000166823	mesoderm posterior bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:29658]	MESP1
chr15	89760591	89778754	+	ENSG00000188095	mesoderm posterior bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29659]	MESP2
chr15	89784889	89815401	-	ENSG00000166825	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	ANPEP
chr15	89830599	89894638	-	ENSG00000157823	adaptor related protein complex 3 sigma 2 subunit [Source:HGNC Symbol;Acc:HGNC:571]	AP3S2
chr15	89834308	89912882	-	ENSG00000250021	C15orf38-AP3S2 readthrough [Source:HGNC Symbol;Acc:HGNC:38824]	C15orf38-AP3S2
chr15	89895006	89912956	-	ENSG00000242498	actin-related protein 2/3 complex inhibitor [Source:HGNC Symbol;Acc:HGNC:28782]	ARPIN
chr15	90001392	90082206	+	ENSG00000140548	zinc finger protein 710 [Source:HGNC Symbol;Acc:HGNC:25352]	ZNF710
chr15	90083045	90102504	-	ENSG00000182054	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:5383]	IDH2
chr15	90160604	90229679	+	ENSG00000185033	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]	SEMA4B
chr15	90229975	90234047	-	ENSG00000185043	calcium and integrin binding 1 [Source:HGNC Symbol;Acc:HGNC:16920]	CIB1
chr15	90233808	90245811	+	ENSG00000183208	GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]	GDPGP1
chr15	90265659	90278141	+	ENSG00000182768	neugrin, neurite outgrowth associated [Source:HGNC Symbol;Acc:HGNC:18077]	NGRN
chr15	90352245	90369146	+	ENSG00000196391	zinc finger protein 774 [Source:HGNC Symbol;Acc:HGNC:33108]	ZNF774
chr15	90388218	90502243	+	ENSG00000140575	IQ motif containing GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:6110]	IQGAP1
chr15	90529925	90645345	+	ENSG00000140577	CREB regulated transcription coactivator 3 [Source:HGNC Symbol;Acc:HGNC:26148]	CRTC3
chr15	90717327	90816165	+	ENSG00000197299	Bloom syndrome RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:1058]	BLM
chr15	90868592	90883458	+	ENSG00000140564	furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]	FURIN
chr15	90883695	90895776	+	ENSG00000182511	FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]	FES
chr15	90902218	90922584	+	ENSG00000196547	mannosidase alpha class 2A member 2 [Source:HGNC Symbol;Acc:HGNC:6825]	MAN2A2
chr15	90929964	90932569	-	ENSG00000184508	HD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30522]	HDDC3
chr15	90930180	90954093	+	ENSG00000140553	unc-45 myosin chaperone A [Source:HGNC Symbol;Acc:HGNC:30594]	UNC45A
chr15	90954870	90963125	+	ENSG00000166965	RCC1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30457]	RCCD1
chr15	90966038	90995629	-	ENSG00000198901	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]	PRC1
