chr	start	end	strand	ens_id	description	symbol
chr12	65644334	65663299	+	ENSG00000256915		
chr12	66027725	66031066	-	ENSG00000256259		
chr12	66891876	67069162	-	ENSG00000256248		
chr12	67035508	67096406	-	ENSG00000257083		
chr12	67440998	67442559	-	ENSG00000256172		
chr12	67519829	67567126	+	ENSG00000203585		
chr12	67571197	67589987	-	ENSG00000256077		
chr12	67709047	67729475	-	ENSG00000255970		
chr12	67929235	67970017	+	ENSG00000255772	long intergenic non-protein coding RNA 1479 [Source:HGNC Symbol;Acc:HGNC:51123]	LINC01479
chr12	68332888	68451663	-	ENSG00000251301		
chr12	68344664	68349959	+	ENSG00000256273		
chr12	68426331	68427737	-	ENSG00000273824		
chr12	68674371	68687755	-	ENSG00000247363		
chr12	69212123	69224242	+	ENSG00000258140		
chr12	69326574	69331882	-	ENSG00000274979		
chr12	69449470	69460724	+	ENSG00000257507		
chr12	70180338	70202004	+	ENSG00000257139		
chr12	70219132	70221862	-	ENSG00000257613	long intergenic non-protein coding RNA 1481 [Source:HGNC Symbol;Acc:HGNC:51126]	LINC01481
chr12	71007773	71032083	-	ENSG00000257265		
chr12	71034122	71104526	-	ENSG00000257454		
chr12	71047402	71118247	-	ENSG00000258053		
chr12	71709171	71710374	-	ENSG00000257515		
chr12	71793855	71799627	-	ENSG00000257410		
chr12	72727923	72728844	-	ENSG00000258235		
chr12	73159190	73208317	+	ENSG00000258123		
chr12	73203815	73206835	-	ENSG00000257682		
chr12	73760689	73798727	+	ENSG00000257750		
chr12	73906940	73919337	+	ENSG00000257587		
chr12	74039086	74045828	+	ENSG00000258332		
chr12	74133166	74402535	-	ENSG00000251138		
chr12	74248637	74283669	-	ENSG00000257183		
chr12	75563202	75984015	-	ENSG00000258077		
chr12	75694010	75698816	-	ENSG00000258088		
chr12	75964440	75967062	+	ENSG00000257329		
chr12	76259839	76305131	+	ENSG00000257219		
chr12	76562294	76615567	+	ENSG00000257526		
chr12	77219603	77228693	-	ENSG00000257677		
chr12	77379820	77390864	+	ENSG00000257835		
chr12	77775783	77783576	+	ENSG00000258066		
chr12	78326680	78359746	-	ENSG00000258220		
chr12	78352519	78483019	+	ENSG00000258084		
chr12	78426826	78442952	-	ENSG00000257879		
chr12	78448995	78540675	-	ENSG00000257165		
chr12	78804348	78808499	+	ENSG00000257948		
chr12	79341205	79503396	-	ENSG00000257894		
chr12	79540203	79550535	+	ENSG00000257474		
chr12	79690144	79778451	+	ENSG00000258048		
chr12	80763154	80770717	+	ENSG00000257741	long intergenic non-protein coding RNA 1490 [Source:HGNC Symbol;Acc:HGNC:51146]	LINC01490
chr12	81270675	81312422	+	ENSG00000257467		
chr12	81953719	81993133	+	ENSG00000257747		
chr12	82481118	82497560	-	ENSG00000258170		
chr12	82505211	82506188	-	ENSG00000257837		
chr12	82512677	82515817	+	ENSG00000257431		
chr12	83171590	83172740	+	ENSG00000258338		
chr12	83661009	83661719	-	ENSG00000257124		
chr12	84271340	84294562	+	ENSG00000257729		
chr12	85263544	85264457	+	ENSG00000269916		
chr12	85318060	85342912	+	ENSG00000258815		
chr12	85958686	85960946	+	ENSG00000258178		
chr12	86599578	86838998	-	ENSG00000258185		
chr12	87795733	87802028	+	ENSG00000257912		
chr12	87816486	87817831	+	ENSG00000257940		
chr12	88601862	88602195	+	ENSG00000278011		
chr12	89010681	89019679	-	ENSG00000246363		
chr12	89048187	89309553	-	ENSG00000257156		
chr12	89351015	89353271	+	ENSG00000274021		
chr12	89367807	89369301	+	ENSG00000271327		
chr12	89371820	89372359	+	ENSG00000271259		
chr12	89708959	89712590	+	ENSG00000271614	ATP2B1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27883]	ATP2B1-AS1
chr12	89882665	89989289	+	ENSG00000258216		
chr12	89947693	89949726	+	ENSG00000257725		
chr12	90107739	90112779	+	ENSG00000257194		
chr12	90280894	90300340	+	ENSG00000258183		
chr12	90617759	90622822	-	ENSG00000257995		
chr12	90809276	90810680	+	ENSG00000257787		
chr12	90918023	90948669	+	ENSG00000196243	long intergenic non-protein coding RNA 615 [Source:HGNC Symbol;Acc:HGNC:26343]	LINC00615
chr12	91362196	91368606	+	ENSG00000258100		
chr12	91634887	91635644	+	ENSG00000277738		
chr12	91680131	91680873	+	ENSG00000258125		
chr12	91877391	91880655	+	ENSG00000257893		
chr12	91901458	91906187	+	ENSG00000257863		
chr12	92247756	92363832	-	ENSG00000277851		
chr12	92466451	92492091	+	ENSG00000205056		
chr12	92999218	93019820	+	ENSG00000257345		
chr12	93090522	93107600	+	ENSG00000257746		
chr12	93174366	93181832	+	ENSG00000258171		
chr12	93945041	93947813	+	ENSG00000271382		
chr12	94460003	94462484	+	ENSG00000278916	CEP83 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:27055]	CEP83-AS1
chr12	94491546	94496442	-	ENSG00000257400		
chr12	95387890	95388558	-	ENSG00000258313		
chr12	95803097	95823307	+	ENSG00000258292		
chr12	96160692	96172126	-	ENSG00000283422		
chr12	96422326	96485442	-	ENSG00000258272		
chr12	96985656	97185609	+	ENSG00000258131		
chr12	97024021	97051129	+	ENSG00000257470		
chr12	97272692	97276209	-	ENSG00000257920		
chr12	98113014	98292445	-	ENSG00000258312		
chr12	98485544	98503855	-	ENSG00000245017		
chr12	101408372	101409060	-	ENSG00000257543		
chr12	101696002	101696450	-	ENSG00000274560		
chr12	101954998	101962390	-	ENSG00000258308		
chr12	102304355	102463491	+	ENSG00000283052		
chr12	102809280	102824399	-	ENSG00000258169	long intergenic non-protein coding RNA 485 [Source:HGNC Symbol;Acc:HGNC:27476]	LINC00485
chr12	103080950	103178675	-	ENSG00000257703		
chr12	103151842	103168309	+	ENSG00000257860		
chr12	103547794	103559815	+	ENSG00000257762		
chr12	103841451	103844664	+	ENSG00000257327		
chr12	104170395	104177659	+	ENSG00000257193		
chr12	105704203	105744062	+	ENSG00000257859	cancer susceptibility 18 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:49463]	CASC18
chr12	106050961	106058254	-	ENSG00000257890		
chr12	107832858	107835030	-	ENSG00000257141		
chr12	107835541	107836555	-	ENSG00000274395		
chr12	107839291	107864562	-	ENSG00000257398		
chr12	109354083	109359488	-	ENSG00000256560	long intergenic non-protein coding RNA 1486 [Source:HGNC Symbol;Acc:HGNC:51137]	LINC01486
chr12	109880676	109888467	+	ENSG00000249094		
chr12	110831779	110845963	+	ENSG00000257268		
chr12	110936585	110958208	+	ENSG00000185847	long intergenic non-protein coding RNA 1405 [Source:HGNC Symbol;Acc:HGNC:50688]	LINC01405
chr12	110951683	110957812	-	ENSG00000258240		
chr12	111369282	111403310	+	ENSG00000257595		
chr12	111839764	111842902	-	ENSG00000234608	MAPKAPK5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24091]	MAPKAPK5-AS1
chr12	113679459	113773683	-	ENSG00000249550	long intergenic non-protein coding RNA 1234 [Source:HGNC Symbol;Acc:HGNC:49757]	LINC01234
chr12	114077133	114079902	+	ENSG00000257603		
chr12	114080381	114113489	+	ENSG00000257997		
chr12	114238970	114241770	-	ENSG00000257476		
chr12	114621761	114622922	+	ENSG00000258254		
chr12	114713811	114767957	+	ENSG00000257817		
chr12	114768674	114771851	+	ENSG00000257517		
chr12	114894632	114898529	-	ENSG00000283459		
chr12	115077325	115080153	+	ENSG00000257958		
chr12	115263170	115270596	+	ENSG00000257519		
chr12	115299588	115300708	-	ENSG00000271579		
chr12	115318657	115320405	-	ENSG00000276308		
chr12	115332146	115332566	-	ENSG00000276972		
chr12	115363012	115364745	+	ENSG00000257726		
chr12	115569664	115581739	+	ENSG00000258108		
chr12	115576676	115577615	+	ENSG00000258280		
chr12	115582061	115639734	-	ENSG00000257407		
chr12	115755262	115799936	+	ENSG00000257781		
chr12	115810359	115886137	-	ENSG00000257683		
chr12	116368764	116389471	+	ENSG00000258346		
chr12	116517858	116518820	+	ENSG00000258018		
chr12	116580974	116583672	+	ENSG00000275898		
chr12	116599270	116603585	+	ENSG00000258249		
chr12	116661582	116698065	+	ENSG00000257883		
chr12	116698336	116703130	+	ENSG00000257654		
chr12	116801023	116801477	+	ENSG00000275467		
chr12	117099481	117142091	+	ENSG00000258285	TESC antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:51142]	TESC-AS1
chr12	117453012	117456986	+	ENSG00000255686		
chr12	118375350	118376275	-	ENSG00000270482		
chr12	118428281	118428870	+	ENSG00000275759		
chr12	118430147	118430699	+	ENSG00000275409		
chr12	118645315	118648724	-	ENSG00000255714		
chr12	118758754	118761679	-	ENSG00000256750		
chr12	118773032	118775137	-	ENSG00000255618		
chr12	118818804	118833536	-	ENSG00000255814		
chr12	118849354	118908930	-	ENSG00000256149		
chr12	119283825	119303380	-	ENSG00000281196	long intergenic non-protein coding RNA 934 [Source:HGNC Symbol;Acc:HGNC:27059]	LINC00934
chr12	119387987	119668079	-	ENSG00000248636		
chr12	120389546	120395994	+	ENSG00000256695		
chr12	120500735	120501090	-	ENSG00000278344		
chr12	120703867	120704282	+	ENSG00000277423		
chr12	120709112	120709523	+	ENSG00000276188		
chr12	121190868	121191518	+	ENSG00000274029		
chr12	121391962	121399859	+	ENSG00000258435		
chr12	121580792	121593504	+	ENSG00000256742		
chr12	121795267	121803906	-	ENSG00000212694	long intergenic non-protein coding RNA 1089 [Source:HGNC Symbol;Acc:HGNC:27886]	LINC01089
chr12	121797511	121801972	+	ENSG00000272849		
chr12	121800797	121803403	+	ENSG00000274292		
chr12	121874193	121874337	+	ENSG00000278084		
chr12	122007434	122020063	-	ENSG00000255856		
chr12	122395542	122400857	+	ENSG00000257097	CLIP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48586]	CLIP1-AS1
chr12	122501187	122501641	+	ENSG00000275265		
chr12	122634130	122634673	+	ENSG00000274191		
chr12	122687125	122715979	+	ENSG00000256249		
chr12	122865335	122867021	+	ENSG00000256152		
chr12	123081384	123084744	+	ENSG00000251497		
chr12	123363868	123366113	+	ENSG00000256092		
chr12	123575891	123585115	-	ENSG00000247373		
chr12	123707602	123708386	-	ENSG00000255839		
chr12	124085761	124088598	+	ENSG00000275389		
chr12	124206228	124209018	+	ENSG00000256596		
chr12	124513222	124514813	+	ENSG00000214650		
chr12	125150058	125151394	+	ENSG00000256814		
chr12	125958688	125983374	-	ENSG00000249267	long intergenic non-protein coding RNA 939 [Source:HGNC Symbol;Acc:HGNC:48631]	LINC00939
chr12	125983702	125986234	+	ENSG00000256276		
chr12	126032995	126043485	+	ENSG00000275212		
chr12	126095992	126103935	+	ENSG00000256342		
chr12	126168235	126171666	+	ENSG00000256763		
chr12	126400792	126405528	-	ENSG00000256494		
chr12	126425990	126434008	+	ENSG00000256927		
chr12	126442481	126472790	+	ENSG00000214043		
chr12	126610034	126690318	-	ENSG00000256732		
chr12	126628172	126690322	-	ENSG00000255944		
chr12	126690479	126695832	+	ENSG00000255998		
chr12	126726270	126746252	+	ENSG00000189238	long intergenic non-protein coding RNA 943 [Source:HGNC Symbol;Acc:HGNC:48639]	LINC00943
chr12	126729787	126772411	-	ENSG00000256128	long intergenic non-protein coding RNA 944 [Source:HGNC Symbol;Acc:HGNC:48640]	LINC00944
chr12	126869490	126874690	-	ENSG00000249873		
chr12	126874821	126876232	+	ENSG00000256286		
chr12	126915203	127060401	-	ENSG00000249345		
chr12	127145072	127146532	-	ENSG00000256001		
chr12	127147149	127150081	+	ENSG00000278266		
chr12	127274467	127284283	-	ENSG00000256292		
chr12	127324155	127340072	-	ENSG00000256362		
chr12	127598168	127599715	+	ENSG00000255945		
chr12	127631248	127636467	-	ENSG00000256022		
chr12	127793527	127821183	-	ENSG00000256922		
chr12	127881617	127898639	+	ENSG00000256597	uncharacterized LOC400087 [Source:EntrezGene;Acc:400087]	
chr12	127915372	127951552	+	ENSG00000256193	long intergenic non-protein coding RNA 507 [Source:HGNC Symbol;Acc:HGNC:43558]	LINC00507
chr12	127940595	127950160	-	ENSG00000256971	long intergenic non-protein coding RNA 508 [Source:HGNC Symbol;Acc:HGNC:43559]	LINC00508
chr12	128023788	128027166	-	ENSG00000256643	cervical cancer-associated transcript 8 [Source:EntrezGene;Acc:105370070]	
chr12	128086985	128118132	-	ENSG00000256551		
chr12	128118217	128121952	+	ENSG00000256659		
chr12	128187934	128191389	-	ENSG00000276487		
chr12	128826836	128827579	+	ENSG00000274695		
chr12	129208601	129212662	+	ENSG00000256699		
chr12	129521303	129522763	-	ENSG00000256085		
chr12	129681427	129698227	-	ENSG00000256137		
chr12	129852208	129854944	-	ENSG00000251536		
chr12	130024493	130044956	-	ENSG00000261650		
chr12	130033454	130045057	-	ENSG00000214039		
chr12	130047132	130048376	+	ENSG00000256298		
chr12	130070325	130072685	+	ENSG00000256906		
chr12	130138693	130140768	+	ENSG00000276122		
chr12	130249679	130266725	+	ENSG00000259862		
chr12	130419535	130421019	-	ENSG00000256064		
chr12	130628316	130716281	-	ENSG00000256725		
chr12	130651371	130669233	+	ENSG00000256343		
chr12	130810606	130812438	+	ENSG00000256250		
chr12	130810821	130812622	-	ENSG00000256299		
chr12	130977562	130978768	+	ENSG00000256204		
chr12	130990138	130993976	-	ENSG00000256151		
chr12	131030570	131035487	-	ENSG00000256810		
chr12	131165011	131212931	+	ENSG00000204603	long intergenic non-protein coding RNA 1257 [Source:HGNC Symbol;Acc:HGNC:26972]	LINC01257
chr12	131296110	131297972	-	ENSG00000248703		
chr12	131347470	131367555	+	ENSG00000230294		
chr12	131366660	131371059	+	ENSG00000256484		
chr12	131447337	131455436	-	ENSG00000275232		
chr12	131469311	131492951	-	ENSG00000256209		
chr12	131621891	131623203	-	ENSG00000256258		
chr12	131647113	131648121	-	ENSG00000256424		
chr12	131662596	131664704	+	ENSG00000249926		
chr12	131756966	131758047	-	ENSG00000255933		
chr12	131857420	131864538	+	ENSG00000256955		
chr12	131924736	131929351	-	ENSG00000255992		
chr12	132083540	132083779	-	ENSG00000274670		
chr12	132169823	132170043	+	ENSG00000276693		
chr12	132186735	132189695	-	ENSG00000256576		
chr12	132190213	132190997	+	ENSG00000256312		
chr12	132282814	132284606	+	ENSG00000277011		
chr12	132424504	132425208	-	ENSG00000274373		
chr12	132457160	132460024	+	ENSG00000256783		
chr12	132462242	132462856	+	ENSG00000256875		
chr12	132593031	132593698	-	ENSG00000277186		
chr12	132911470	132914732	+	ENSG00000250790		
chr12	133030389	133037222	-	ENSG00000246394		
chr13	18540497	18550697	+	ENSG00000231238	long intergenic non-protein coding RNA 349 [Source:HGNC Symbol;Acc:HGNC:42667]	LINC00349
chr13	18610298	18611675	-	ENSG00000229788	long intergenic non-protein coding RNA 388 [Source:HGNC Symbol;Acc:HGNC:42716]	LINC00388
chr13	18672827	18676163	+	ENSG00000231914	long intergenic non-protein coding RNA 387 [Source:HGNC Symbol;Acc:HGNC:42715]	LINC00387
chr13	18905439	18907810	+	ENSG00000226250	long intergenic non-protein coding RNA 408 [Source:HGNC Symbol;Acc:HGNC:42740]	LINC00408
chr13	18921889	18923765	-	ENSG00000231358		
chr13	19262797	19263873	-	ENSG00000232243		
chr13	19345049	19346749	+	ENSG00000236834	long intergenic non-protein coding RNA 421 [Source:HGNC Symbol;Acc:HGNC:42755]	LINC00421
chr13	19408042	19409529	-	ENSG00000229791		
chr13	19587118	19588350	+	ENSG00000225316	long intergenic non-protein coding RNA 350 [Source:HGNC Symbol;Acc:HGNC:42668]	LINC00350
chr13	19863858	19865048	+	ENSG00000275964		
chr13	20102701	20103230	+	ENSG00000236076	long intergenic non-protein coding RNA 1072 [Source:HGNC Symbol;Acc:HGNC:49112]	LINC01072
chr13	21234568	21235204	+	ENSG00000233405	long intergenic non-protein coding RNA 1046 [Source:HGNC Symbol;Acc:HGNC:49040]	LINC01046
chr13	21303515	21348721	-	ENSG00000224429	long intergenic non-protein coding RNA 539 [Source:HGNC Symbol;Acc:HGNC:43672]	LINC00539
chr13	21872770	21878160	-	ENSG00000226722	long intergenic non-protein coding RNA 424 [Source:HGNC Symbol;Acc:HGNC:42815]	LINC00424
chr13	22040975	22276524	+	ENSG00000276476	long intergenic non-protein coding RNA 540 [Source:HGNC Symbol;Acc:HGNC:43673]	LINC00540
chr13	22894656	22916369	-	ENSG00000262619	long intergenic non-protein coding RNA 621 [Source:HGNC Symbol;Acc:HGNC:44227]	LINC00621
chr13	22918591	22924602	+	ENSG00000262198		
chr13	22931537	22931999	+	ENSG00000283075		
chr13	23169835	23170597	-	ENSG00000229483	long intergenic non-protein coding RNA 362 [Source:HGNC Symbol;Acc:HGNC:42682]	LINC00362
chr13	23418971	23428869	+	ENSG00000229558	SACS antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:39835]	SACS-AS1
chr13	23466571	23487464	+	ENSG00000232977	long intergenic non-protein coding RNA 327 [Source:HGNC Symbol;Acc:HGNC:42009]	LINC00327
chr13	23498796	23502874	+	ENSG00000227893	long intergenic non-protein coding RNA 352 [Source:HGNC Symbol;Acc:HGNC:42670]	LINC00352
chr13	23979810	24035027	+	ENSG00000228741	spermatogenesis associated 13 [Source:EntrezGene;Acc:221178]	
chr13	24331450	24337121	+	ENSG00000261498	long intergenic non-protein coding RNA 566 [Source:HGNC Symbol;Acc:HGNC:43710]	LINC00566
chr13	25172828	25180079	-	ENSG00000234056	long intergenic non-protein coding RNA 463 [Source:HGNC Symbol;Acc:HGNC:42813]	LINC00463
chr13	25193107	25210295	-	ENSG00000225105	long intergenic non-protein coding RNA 1076 [Source:HGNC Symbol;Acc:HGNC:49119]	LINC01076
chr13	25300124	25301438	-	ENSG00000260509		
chr13	26052276	26053385	-	ENSG00000231983	long intergenic non-protein coding RNA 415 [Source:HGNC Symbol;Acc:HGNC:42748]	LINC00415
chr13	26965967	26991996	-	ENSG00000283579		
chr13	27178263	27251288	-	ENSG00000275294		
chr13	27373348	27374366	+	ENSG00000229609	long intergenic non-protein coding RNA 1079 [Source:HGNC Symbol;Acc:HGNC:49122]	LINC01079
chr13	27667540	27680566	-	ENSG00000273552		
chr13	27953526	27955370	+	ENSG00000260704	long intergenic non-protein coding RNA 543 [Source:HGNC Symbol;Acc:HGNC:43678]	LINC00543
chr13	29872613	29888405	-	ENSG00000224329	long intergenic non-protein coding RNA 297 [Source:HGNC Symbol;Acc:HGNC:39210]	LINC00297
chr13	29935905	29950488	+	ENSG00000122043	long intergenic non-protein coding RNA 544 [Source:HGNC Symbol;Acc:HGNC:43679]	LINC00544
chr13	30022021	30023800	-	ENSG00000266505		
chr13	30103178	30108875	-	ENSG00000224511	long intergenic non-protein coding RNA 365 [Source:HGNC Symbol;Acc:HGNC:42687]	LINC00365
chr13	30151886	30159621	-	ENSG00000232117	long intergenic non-protein coding RNA 384 [Source:HGNC Symbol;Acc:HGNC:42711]	LINC00384
chr13	30154066	30154586	+	ENSG00000232643	long intergenic non-protein coding RNA 385 [Source:HGNC Symbol;Acc:HGNC:42713]	LINC00385
chr13	30316360	30319903	-	ENSG00000236463	long intergenic non-protein coding RNA 427 [Source:HGNC Symbol;Acc:HGNC:42762]	LINC00427
chr13	30340270	30377145	-	ENSG00000238121	long intergenic non-protein coding RNA 426 [Source:HGNC Symbol;Acc:HGNC:42761]	LINC00426
chr13	30419519	30422237	-	ENSG00000225039	long intergenic non-protein coding RNA 1058 [Source:HGNC Symbol;Acc:HGNC:49061]	LINC01058
chr13	30803206	30810645	+	ENSG00000237879	long intergenic non-protein coding RNA 398 [Source:HGNC Symbol;Acc:HGNC:42727]	LINC00398
chr13	30882551	30883395	+	ENSG00000236094	long intergenic non-protein coding RNA 545 [Source:HGNC Symbol;Acc:HGNC:43680]	LINC00545
chr13	30995162	30996138	-	ENSG00000230403	long intergenic non-protein coding RNA 1066 [Source:HGNC Symbol;Acc:HGNC:49104]	LINC01066
chr13	31419989	31437999	+	ENSG00000278305		
chr13	31985685	31990997	+	ENSG00000235822	long intergenic non-protein coding RNA 1073 [Source:HGNC Symbol;Acc:HGNC:49114]	LINC01073
chr13	32782874	32788178	+	ENSG00000277151		
chr13	32877431	32911650	-	ENSG00000226968	long intergenic non-protein coding RNA 423 [Source:HGNC Symbol;Acc:HGNC:42758]	LINC00423
chr13	33333679	33335277	-	ENSG00000227911		
chr13	33355206	33676768	-	ENSG00000230490		
chr13	33610967	33611522	+	ENSG00000234535		
chr13	33657436	33659928	+	ENSG00000232986		
chr13	34348043	34614170	+	ENSG00000271850		
chr13	34435450	34640685	-	ENSG00000225179	long intergenic non-protein coding RNA 457 [Source:HGNC Symbol;Acc:HGNC:42805]	LINC00457
chr13	34545929	34671182	-	ENSG00000271901		
chr13	34925834	34928076	-	ENSG00000261728		
chr13	35697524	35699256	+	ENSG00000236036	long intergenic non-protein coding RNA 445 [Source:HGNC Symbol;Acc:HGNC:42782]	LINC00445
chr13	37481467	37484769	-	ENSG00000230390	long intergenic non-protein coding RNA 1048 [Source:HGNC Symbol;Acc:HGNC:49042]	LINC01048
chr13	37534940	37551536	+	ENSG00000275226	long intergenic non-protein coding RNA 547 [Source:HGNC Symbol;Acc:HGNC:43682]	LINC00547
